path,label,source_label,group,source_dataset,source_url,license,original_id,first_party
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_030226.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030419.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_030419.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030555.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_030555.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030745.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030745.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_030745.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030947.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030947.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_030947.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_031155.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_031155.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_031324.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_031324.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_031345.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_031345.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_031455.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_031455.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_031512.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_031512.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_031512.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032530.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032530.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032600.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032600.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032616.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032616.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032646.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032646.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032706.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032706.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032706.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032719.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032719.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032741.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032741.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032807.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032807.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032831.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032831.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032844.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032844.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032903.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032903.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032919.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032919.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_032941.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_032941.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033006.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033006.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033027.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033027.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033039.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033039.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033105.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033105.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033120.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033120.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033134.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033134.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033149.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033149.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033210.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033210.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033210.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033221.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033210.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033221.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033237.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033237.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033257.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033257.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033327.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033327.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033351.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033351.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033416.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033416.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033439.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033439.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033519.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033519.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033519.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033526.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033526.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033603.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033603.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033622.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033622.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033622.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033639.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033639.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033644.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033644.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033700.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033700.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033715.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033715.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033740.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033740.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033745.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033745.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033802.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033802.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033811.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033811.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033827.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033827.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033834.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033834.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033834.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033851.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033851.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033855.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033855.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033859.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033859.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033929.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033929.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033932.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033932.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033949.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_033949.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_033949.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034006.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034006.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034034.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034034.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034056.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034056.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034118.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034118.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034120.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034120.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034124.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034124.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034135.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034135.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034139.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034139.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034206.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034206.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034206.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034211.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034206.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034211.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034217.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034217.jpg,False
data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_034226.jpg,spinach,spinach,data/raw_acquired/vegetable_leaf_spinach/spinach/veg_leaf_IMG_20241218_030226.jpg,vegetable_leaf_spinach,https://data.mendeley.com/datasets/9c7crxrvmf/1,CC BY 4.0,veg_leaf_IMG_20241218_034226.jpg,False
