path,label,source_label,group,source_dataset,source_url,license,original_id,first_party
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0357.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0358.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0358.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0358.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0359.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0359.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0360.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0360.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0360.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0361.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0361.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0363.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0363.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0363.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0364.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0364.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0365.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0365.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0366.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0366.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0367.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0367.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0368.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0368.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0368.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0369.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0369.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0369.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0370.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0370.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0370.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0371.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0371.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0371.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0372.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0372.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0373.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0373.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0374.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0374.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0374.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0375.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0375.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0375.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0376.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0376.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0376.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0377.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0377.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0377.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0378.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0378.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0379.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0379.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0379.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0380.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0379.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0380.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0381.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0379.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0381.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0382.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0382.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0383.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0383.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0384.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0384.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0385.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0385.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0386.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0386.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0387.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0357.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0387.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0388.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0388.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0388.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0389.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0388.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0389.JPG,False
data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0390.JPG,potato,Potato,data/raw_acquired/bangladeshi_vegetables/potato/bangladeshi_veg_IMG_0379.JPG,bangladeshi_vegetables,https://data.mendeley.com/datasets/b9rvg4f2st/4,CC BY 4.0,bangladeshi_veg_IMG_0390.JPG,False
